content,tags,posted_time,replies,retweets,likes,views
"【お知らせ】
「ホロライブ」8名のお正月衣装が発表
お披露目リレー配信は、2021年1月1日（金）13時より配信決定

詳細はコチラ
https://prtimes.jp/main/html/rd/p/000000332.000030268.html…

#ホロライブ",#ホロライブ,2020-12-29T08:01:37+00:00,298,8093,20878,-1
"【お知らせ】
「ホロスターズ」9名のお正月衣装が発表
お披露目は2021年1月3日（日）16時より開始

さらに正月衣装を使ったグッズも発売決定

詳細はコチラ
https://prtimes.jp/main/html/rd/p/000000338.000030268.html…

#ホロスターズ",#ホロスターズ,2020-12-29T06:02:58+00:00,15,1023,3816,-1
"【お知らせ】
「hololive IDOL PROJECT」による9週連続オリジナル楽曲第2弾『百花繚乱花吹雪』のデジタルリリースが2020年12月31日（木）0時に決定

明日0時よりリリックビデオの公開や予約注文の受付を開始いたします

詳細はコチラ
https://prtimes.jp/main/html/rd/p/000000343.000030268.html…

#ホロライブ9週連続リリース",#ホロライブ9週連続リリース,2020-12-29T03:04:38+00:00,243,6829,17213,-1
"【受注再開】
#こえていくホロライブ 物販受注再開しています!
受付は21/1/11 23:59まで!

今回の機会を逃すと、再びお買い求めいただく事が出来なくなる為、まだの方はお早めに！

詳細 :  https://beyondthestage.hololive.tv/goods 

*ご注文の際はグッズを販売する各サイトの記載事項を必ずお読みの上ご注文下さい。",#こえていくホロライブ,2020-12-28T12:59:00+00:00,1,310,1406,-1
"【 #こえていくホロライブ 】
20/12/21-22
「hololive 2nd fes. Beyond the Stage Supported By Bushiroad」
各プラットフォームにてアーカイブ配信中！
21/1/11 23:59まで何度でもアーカイブ視聴可能！

▼ニコニコ
https://secure.live.nicovideo.jp/event/hololive_2nd_fes…

▼SPWN",#こえていくホロライブ,2020-12-28T12:58:00+00:00,0,287,1375,-1
"【商品情報】
「 #桐生ココ  活動一周年記念グッズ」販売開始

「yaman**先生描き下ろしアクリルパネル」&「桐生会 大判ステッカー」、そして超BIGサイズの「『ハメるタイプのあさココ』モチーフぬいぐるみ」をセットでご用意

販売ページはこちら
https://hololive.booth.pm/items/2606904",#桐生ココ ,2020-12-28T12:00:00+00:00,48,1722,7517,-1
"【お知らせ】
「#ポケモン剣盾 3時間チーム育成チャレンジ」がニコニコにてスタートです

フォロー＆RTキャンペーンもございますので、#ホロポケ部 でご声援ください",#ポケモン剣盾 #ホロポケ部,2020-12-28T10:01:11+00:00,2,405,1768,-1
"つぅwwwヘッwヘッwヘッw
ホロライブのオリジナル曲『今宵はHalloween night!』の裏側を公開

 #紫咲シオン はがんばりました
感想は #ホロざんまい でツイート

【NG集】うろ覚えで歌の収録にきた人

動画はこちら",#紫咲シオン #ホロざんまい,2020-12-28T09:00:01+00:00,106,1967,7006,-1
"【お知らせ】
12月31日(木)18時より、#ホロスターズ 年末年越し特番を実施

ガキの使い大晦日を同時視聴します

ぜひご視聴ください",#ホロスターズ,2020-12-28T06:34:41+00:00,16,550,2552,-1
"【お知らせ】
ホロライブ所属VTuber「#桃鈴ねね」衣装変更のお知らせ

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000336.000030268.html…

#ホロライブ",#桃鈴ねね #ホロライブ,2020-12-28T03:10:46+00:00,323,6329,20331,-1
"【お知らせ】
本日12月27日（日）20時より予定しておりました #天音かなた 1周年記念3DLIVE「僕が主役でもいいですか？」につきまして、機材トラブルのため、やむなく延期となりました。誠に申し訳ございません。

再開日程については1月2日（土）を予定しております。

#天音かなた3DLIVE",#天音かなた #天音かなた3DLIVE,2020-12-27T12:04:56+00:00,512,5093,15996,-1
"【#ホロぐら 更新】
2020年最後のホロぐらです！
いつも楽しみにしてくれてありがとうございました

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/NL-WJy8THpA",#ホロぐら #ホロライブ #ホロぐら,2020-12-27T09:00:16+00:00,44,2717,8886,-1
"今週のホロぐらは「hololive 2nd fes. Beyond the Stage Supported By Bushiroad」で公開したものをお届け
画像を見れば一目瞭然ですが、通常営業です

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」第86話は明日12/27(日)の18時公開

ハロウィンな前回
https://youtu.be/UFzZbd-O1MQ",#ホロライブ,2020-12-26T12:00:10+00:00,30,1246,5089,-1
"【本日開催 】

まだまだ #こえていくホロライブ ！
アーカイブ同時視聴配信決定!
STAGE1&STAGE2をライブ出演者と一緒に振り返ろう!

▼本日12/26
13：00～STAGE1 : https://youtu.be/-2G39G_D5Cg
17：00～STAGE2 : https://youtu.be/mgwyCeCadqE

▼アーカイブチケット購入",#こえていくホロライブ,2020-12-26T03:31:00+00:00,1,576,2596,-1
"【出演者変更のお知らせ】
本日17:00〜「 #こえていくホロライブ STAGE2 同時視聴配信」@ホロライブ公式YouTube CHに関して、
出演予定の潤羽るしあが体調不良の為、出演を控える事となりました。
その為、出演者は白上フブキ・角巻わため2名となります事、予めご了承下さい。
https://youtu.be/mgwyCeCadqE",#こえていくホロライブ,2020-12-26T03:30:00+00:00,83,820,3357,-1
"【お知らせ】
今年の年末年始も #ホロライブ 
年末特番「年末ホロライブ ～ゆくホロくるホロ2020～」を、2020年12月31日(木) ～ 2021年1月1日(金) にかけて、年跨ぎで配信決定

配信開始時間は「ホロライブ」YouTube公式チャンネルにて18時半から

詳細はこちら",#ホロライブ,2020-12-26T03:07:41+00:00,168,6797,18356,-1
"【ホロライブENグッズ】
「ホロライブEN起源Tシャツ」販売開始です

Tシャツは小鳥遊キアラ描き下ろしです
今年のクリスマス、一緒に楽しく過ごしませんか

販売ページはこちら
https://hololive.booth.pm/items/2623626

#hololiveEnglish #holoMyth",#hololiveEnglish #holoMyth,2020-12-25T16:00:01+00:00,26,1387,6479,-1
"【お知らせ】
「ホロスターズ」メンバーをモチーフにしたオリジナルデザインの靴下を、本日12月25日（金）21時より販売

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000344.000030268.html…

#ホロスターズ",#ホロスターズ,2020-12-25T12:01:51+00:00,1,239,1098,-1
"大神ミオです
Twitterが凍結されちゃったので、ホロライブ公式アカウントを少しお借りして告知させてもらいます

 Twitterが復活するまでの間、YouTubeのフリチャでお知らせなどするので、よろしくお願いします

＜フリーチャット＞",,2020-12-25T11:20:43+00:00,159,2134,8393,-1
"【補足情報】
「さくらみこ ノベルゲーム化企画""さくら色Dreamer""」の本日20時よりゲームデータ配信が開始

購入済みのお客様にはすでにゲームデータが追加されております

#ホロライブ　#さくらみこ",#ホロライブ #さくらみこ,2020-12-25T11:01:00+00:00,1,388,1379,-1
"12月25日12時からクリスマス歌枠リレー開催中
30分ごとに各タレントのチャンネルで実施

20:30～紫咲シオン
21:00～猫又おかゆ
21:30～天音かなた
22:00～星街すいせい
22:30～常闇トワ
23:00～桃鈴ねね
23:30～角巻わため
24:00～湊あくあED

メリークリスマス",,2020-12-25T10:30:00+00:00,3,716,2751,-1
"#大神ミオ の配信につきましては、ホロジュールをご確認いただき、チェックしてみて下さい

ホロジュールはこちら
http://schedule.hololive.tv",#大神ミオ,2020-12-25T08:46:08+00:00,1,395,2153,-1
"現在、#大神ミオ のTwitterアカウントが凍結されております。原因は「Twitterの予約投稿をしすぎちゃった」ことによるものです。

既に解除申請は対応済でございます。
クリスマス歌枠リレー中での凍結となり、ご不便・ご心配をお掛けし申し訳ございませんが、今しばらくお待ちくださいませ。",#大神ミオ,2020-12-25T08:46:08+00:00,441,5782,21219,-1
"12月25日12時からクリスマス歌枠リレー開催中
30分ごとに各タレントのチャンネルで実施

16:00～アキロゼ
16:30～夏色まつり
17:00～癒月ちょこ
17:30～大空スバル
18:00～ロボ子
18:30～夜空メル
19:00～姫森ルーナ
19:30～不知火フレア
20:00～宝鐘マリン
続く→",,2020-12-25T06:00:00+00:00,1,815,3074,-1
"12月25日12時よりクリスマス歌枠リレー開催
30分ごとに各タレントのチャンネルで実施

11:30～大神ミオ
12:00～さくらみこ
12:30～獅白ぼたん
13:00～白上フブキ
13:30～赤井はあと
14:00～ときのそら
14:30～尾丸ポルカ
15:00～白銀ノエル
15:30～潤羽るしあ
続く→",,2020-12-25T02:00:00+00:00,8,2068,6630,-1
"【商品情報】
「 #夏色まつり Twitterフォロワー50万人記念グッズ」販売開始

「えびふらいおん 超BIGぬいぐるみ」は全長80cm
髪留めのキャラ「砂肝」もピンバッジで登場

販売ページはこちら
えびふらいおんぬいぐるみ
https://hololive.booth.pm/items/2585836
砂肝ピンバッジ",#夏色まつり,2020-12-24T11:00:01+00:00,91,1800,5874,-1
"【お知らせ】
クリスマスをホロライブのVTuberと楽しめる「ホロライブ クリスマスボイス2020」が、12月24日(木) 14時より販売

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000337.000030268.html…

#ホロライブ",#ホロライブ,2020-12-24T05:02:38+00:00,74,3659,12041,-1
"【お知らせ】
「バンドリ！」の人気ロックバンド「RAISE A SUILEN」のラジオのシークレットゲストに #星街すいせい が緊急参戦

ぜひご視聴ください

#ラスラジ",#星街すいせい #ラスラジ,2020-12-24T03:06:31+00:00,27,954,3492,-1
"【お知らせ】
『BLUE CLAPPER』が配信されました
ぜひダウンロードいただき、ご視聴ください

https://hip.fanlink.to/bc
歌：hololive IDOL PROJECT(歌唱メンバー : 雪花ラミィ, 桃鈴ねね, 獅白ぼたん, 尾丸ポルカ)
作詞・作曲・編曲：PandaBoY

#ホロライブ9週連続リリース",#ホロライブ9週連続リリース,2020-12-23T15:01:00+00:00,16,2062,5597,-1
"【 #MMDホロライブ のお知らせ 】
「さくらみこ」公式MMDモデルの配信を開始しました

■MMDホロライブ
https://mmd.hololive.tv

「さくらみこ」公式MMDの詳細はこちら

さくらみこ（1）
https://3d.nicovideo.jp/works/td74928",#MMDホロライブ,2020-12-23T14:00:01+00:00,8,1097,3658,-1
"【補足情報】
全部セットは「ゲーム化記念特製ボックス」と「新3D＋ゲーム内立ち絵アクリルスタンド」、「ゲーム内CGを使った色紙二種」とゲーム内OP/EDのさくらみこオリジナル楽曲データ「さくら色ハイテンション！」の豪華セットです

※Geekjackは25日20時からの販売となります

#さくらみこ",#さくらみこ,2020-12-23T13:02:15+00:00,2,724,2513,-1
"【商品情報】
「さくらみこ ノベルゲーム化企画""さくら色Dreamer""」販売開始

さくらみこが遂にノベルゲームの主人公として登場

BOOTHでは本日22時よりグッズセット受注開始、ゲームデータ配信開始は25日20時予定です。

販売ページはこちら
https://hololive.booth.pm/items/2610969",,2020-12-23T13:01:10+00:00,14,2294,6463,-1
"【まだまだ #こえていくホロライブ 】

#こえていくホロライブ アーカイブ同時視聴配信決定!
STAGE1&STAGE2をライブ出演者と一緒に振り返ろう!

▼12/26(土)　
13：00～STAGE1 : https://youtu.be/-2G39G_D5Cg
17：00～STAGE2 : https://youtu.be/mgwyCeCadqE

▼アーカイブチケット購入",#こえていくホロライブ #こえていくホロライブ,2020-12-23T10:00:00+00:00,27,1746,5099,-1
"【お知らせ】
響ラジオステーションで配信中の「ホロライブpresents Vのすこんなオタ活なんだワ！」第21回が更新
https://bit.ly/2W1S6td

今日はFAMSのあの人と、ホストのあの人が登場
来週「#大神ミオ」「#天音かなた」がゲスト回もお楽しみにお待ちください  

#すこだワ #響ラジオ",#大神ミオ #天音かなた #すこだワ #響ラジオ,2020-12-23T03:01:22+00:00,5,706,3454,-1
"【アンケートのお願い】
12/21-22 #こえていくホロライブ へご参加いただきました皆様、ありがとうございました！

以下URLでライブの感想アンケートフォームを作成しました。
是非ご回答いただけますと幸いです。
https://docs.google.com/forms/d/e/1FAIpQLScOdwBYoopbxvHH9AOvbL95nMcIB_HHxOmIKLmAlc2yNhX-sQ/viewform…",#こえていくホロライブ,2020-12-23T02:30:00+00:00,35,1836,6768,-1
"【お知らせ】
「hololive IDOL PROJECT」による9週連続オリジナル楽曲第1弾『BLUE CLAPPER』のデジタルリリースが2020年12月24日（木）0時に決定

本日よりリリックビデオの公開や予約注文の受付を開始しております

詳細はコチラ
https://prtimes.jp/main/html/rd/p/000000334.000030268.html…

#ホロライブ9週連続リリース",#ホロライブ9週連続リリース,2020-12-22T15:13:40+00:00,41,4316,15811,-1
"【この後23時予定】
#こえていくホロライブSTAGE2
アフタートーク放送がニコニコ動画で開始
放送冒頭は無料で閲覧できますので、ぜひご覧ください

https://live2.nicovideo.jp/watch/lv329581707…

※途中から有料パートとなり、全編視聴はファンクラブ会員登録が必要です。",#こえていくホロライブSTAGE2,2020-12-22T13:30:00+00:00,4,1402,6499,-1
"本日は #こえていくホロライブSTAGE2
ご視聴・ご来場いただき誠にありがとうございました
アーカイブは2021年1月11日 23:59:59まで購入・視聴可能です

視聴チケット発売中！
https://beyondthestage.hololive.tv/tickets

グッズ発売中！
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T12:50:43+00:00,92,3212,9872,-1
"【重大発表(3)】
hololive IDOL PROJECTによる9週連続オリジナル楽曲のリリースが決定！

第1弾は2020年12月24日（木）
雪花ラミィ、桃鈴ねね、獅白ぼたん、尾丸ポルカによる
『BLUE CLAPPER』デジタルリリースが決定！

配信URL等詳細は後日発表！",,2020-12-22T12:46:00+00:00,147,7401,21096,-1
"【重大発表(2)】
#こえていくホロライブ Blu-rayの発売が2021年に決定！
ブシロードミュージックより全国流通が行われます！

発売日等、詳細は後日発表！",#こえていくホロライブ,2020-12-22T12:45:00+00:00,197,8305,23328,-1
"【重大発表(1)】
2021/2/17(水)東京ガーデンシアター
hololive IDOL PROJECT 1st Live.『Bloom,』開催決定!

視聴発売 & 会場来場1次先行受付開始!
詳細は特設HPで!
*グッズ販売は21/1/5〜開始

▼特設HP
https://bloom.hololive.tv
▼開催に寄せて",,2020-12-22T12:44:00+00:00,155,11028,22193,-1
"#こえていくホロライブSTAGE2
26曲目は出演者全員で「Shiny Smily Story」
ARによる演出、是非ご覧ください

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T12:33:31+00:00,14,1887,5821,-1
"#こえていくホロライブSTAGE2
25曲目は白銀ノエル・不知火フレアで「ハッピーシンセサイザ」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T12:22:55+00:00,24,1422,4557,-1
"#こえていくホロライブSTAGE2
24曲目は大空スバル・百鬼あやめ・大神ミオで「最強パレパレード」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T12:18:13+00:00,5,1319,4140,-1
"#こえていくホロライブSTAGE2
23曲目は夏色まつり・星街すいせい・不知火フレアで「Lamb.」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T12:14:43+00:00,13,1371,4091,-1
"#こえていくホロライブSTAGE2
22曲目は戌神ころね・猫又おかゆ・白上フブキで「羞恥心」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T12:08:51+00:00,31,2121,6147,-1
"#こえていくホロライブSTAGE2
21曲目はアキ・ローゼンタール・ロボ子さんで「R」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T12:04:10+00:00,13,1349,3873,-1
"#こえていくホロライブSTAGE2
20曲目は夏色まつり・星街すいせいで「愛Dee」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T11:53:18+00:00,8,1375,4307,-1
"#こえていくホロライブSTAGE2
19曲目は白銀ノエル・アキ・ローゼンタール・ロボ子さんで「Sweets Parade」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T11:48:37+00:00,5,1189,3593,-1
"#こえていくホロライブSTAGE2
18曲目は戌神ころね・猫又おかゆで「メテオ」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T11:45:14+00:00,12,1508,5222,-1
"#こえていくホロライブSTAGE2
17曲目は大空スバル・白上フブキ・百鬼あやめ・大神ミオで「花ハ踊レヤいろはにほ」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T11:40:54+00:00,15,1699,4810,-1
"【お知らせ】
大人気TCG「ヴァンガード」のスマホアプリ
「ヴァンガードZERO」のホロライブコラボ第3弾計画中

詳細は後日お知らせ予定",,2020-12-22T11:34:40+00:00,11,673,3469,-1
"#こえていくホロライブSTAGE2
16曲目は星街すいせいで「NEXT COLOR PLANET」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T11:26:53+00:00,18,1616,4898,-1
"#こえていくホロライブSTAGE2
15曲目は猫又おかゆで「ウミユリ海底譚」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T11:22:18+00:00,15,1467,4611,-1
"#こえていくホロライブSTAGE2
14曲目は戌神ころねで「ハロハロナリヤンス音頭」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T11:19:46+00:00,10,1355,4323,-1
"#こえていくホロライブSTAGE2
13曲目は百鬼あやめで「愛言葉Ⅲ」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T11:14:57+00:00,20,1560,5155,-1
"#こえていくホロライブSTAGE2
12曲目は不知火フレアで「スクランブル 」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T11:05:11+00:00,4,1236,4033,-1
"#こえていくホロライブSTAGE2
11曲目は大空スバルで「ハイタッチ☆メモリー」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T11:01:19+00:00,14,1471,4809,-1
"#こえていくホロライブSTAGE2
10曲目は白銀ノエルで「ドキッ！こういうのが恋なの？ 」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T10:58:44+00:00,11,1227,4075,-1
"#こえていくホロライブSTAGE2
9曲目はアキ・ローゼンタールで「シャルイース」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T10:54:17+00:00,5,1095,3509,-1
"#こえていくホロライブSTAGE2
7曲目は大神ミオで「PHANTOM MINDS」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T10:41:01+00:00,10,1439,4496,-1
"#こえていくホロライブSTAGE2
6曲目はロボ子さんで「アザミナ」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T10:37:57+00:00,3,1073,3806,-1
"#こえていくホロライブSTAGE2
5曲目は夏色まつりで「No.1」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T10:33:14+00:00,3,1233,4354,-1
"#こえていくホロライブSTAGE2
4曲目は出演者全員で「キラメキライダー☆」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T10:23:41+00:00,5,1370,5545,-1
"#こえていくホロライブSTAGE2
3曲目はオープニングアクトのホロライブ4期生で「ロキ」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T10:15:22+00:00,8,1372,4611,-1
"#こえていくホロライブSTAGE2
2曲目はオープニングアクトの天音かなたで「ゴーストルール」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T10:08:03+00:00,6,1386,5119,-1
"#こえていくホロライブSTAGE2
1曲目はオープニングアクトの姫森ルーナで「はじめてのチュウ」

視聴チケット発売中
https://beyondthestage.hololive.tv/tickets

グッズ発売中
https://beyondthestage.hololive.tv/goods",#こえていくホロライブSTAGE2,2020-12-22T10:04:33+00:00,5,1206,4162,-1
"#こえていくホロライブSTAGE2 開場しました

昨日のSTAGE1に引き続き、開演までお待ちいただくにあたり、本日もちょっとしたサプライズコンテンツがございます

この30分もお見逃しなく

視聴チケット購入はコチラ",#こえていくホロライブSTAGE2,2020-12-22T09:30:11+00:00,9,1356,3876,-1
"【お知らせ】
「#ホロスターズ」とお酒の通販サイト「#KURAND」がコラボ　

「ホロスターズ」からは「#律可」「#アルランディス」「#夕刻ロベル」が参加

オリジナルラベルのお酒「ホロのみ ホロスターズ Ver.」や、厳選したお酒をセットにした「厳選4本セット」を数量限定で予約販売します",#ホロスターズ #KURAND #律可 #アルランディス #夕刻ロベル,2020-12-22T08:03:50+00:00,9,575,2186,-1
"【受注再開】
#こえていくホロライブ 物販受注再開しています!
今回の機会を逃すと、再びお買い求めいただく事が出来なくなる為、まだの方はお早めに！

▼グッズ購入(日本)
https://items-store.jp/hololive-beyond-the-stage/…

▼For Overseas
https://geekjack.net/hololive-beyond-the-stage/…",#こえていくホロライブ,2020-12-22T02:59:00+00:00,4,563,2819,-1
"【本日開催】
#こえていくホロライブSTAGE2
各プラットフォームで配信チケット発売中!STAGE1のアーカイブ視聴が可能な通し券も販売中!
開催直前チケット購入は決済に時間がかかる可能性がある為、まだの方はお早めに!

▼ニコニコ
https://secure.live.nicovideo.jp/event/hololive_2nd_fes…

▼SPWN",#こえていくホロライブSTAGE2,2020-12-22T02:58:00+00:00,2,737,3111,-1
"【重大なお知らせ】
本日19:00〜hololive 2nd fes. STAGE2開催！
今日のハッシュタグは #こえていくホロライブSTAGE2 で呟いてください！

また、このツイートを以って、フォロー&RTキャンペーン企画も開始！是非ご参加ください！

▼視聴チケット購入はコチラ
https://beyondthestage.hololive.tv/tickets",#こえていくホロライブSTAGE2,2020-12-21T22:00:00+00:00,49,10549,14517,-1
"【お知らせ】
機材の関係で、10〜15分ほどおしての開催とさせていただきます。

ご不便をおかけし恐れ入ります。",,2020-12-21T14:08:04+00:00,61,621,2177,-1
"今日のhololive 2nd fes. STAGE1で歌唱したホロライブのオリジナル楽曲はこちらからも聴けます

▼今宵はHalloween Night!
https://hip.streamlink.to/Halloween

▼Hacha-Mecha ミラクル
https://streamlink.to/hacha

#こえていくホロライブSTAGE1",#こえていくホロライブSTAGE1,2020-12-21T13:30:00+00:00,20,1676,7103,-1
"【この後23時予定】
#こえていくホロライブSTAGE1 
アフタートーク放送がニコニコ動画で開始
放送冒頭は無料で閲覧できますので、ぜひご覧ください

https://live2.nicovideo.jp/watch/lv329581687…

※途中から有料パートとなり、全編視聴はファンクラブ会員登録が必要です。",#こえていくホロライブSTAGE1,2020-12-21T13:00:00+00:00,11,1219,4857,-1
