content,tags,posted_time,replies,retweets,likes,views
"#紫咲シオン が手品を披露してくれるようですよ
みんなあつまれ〜！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は明日8/8(日)の18時公開

ぺこりんちょされた前回はこちら
https://youtu.be/gvRPXNAKUp8",#紫咲シオン #ホロライブ,2021-08-07T12:00:30+00:00,43,1516,6432,-1
"【イベント情報】
8月29日(日)に行われる「TUBEOUT!FES -2021 SUMMER-」に「#AZKi」の出演が決定いたしました

「#ときのそら」「#律可」に引き続き豪華なラインナップとなっています

早割チケットは、8月15日(日) 23:59までなのでお見逃しなく

URL",#AZKi #ときのそら #律可,2021-08-07T10:30:00+00:00,2,567,2977,-1
"【お知らせ】
「#ホロライブ夏祭り×アトレ秋葉原」の様子を中継いたします

アトレ秋葉原では今週から、フラッグやコスプレ衣装、高さ約15M特大イラストが掲示されました

近くに立ち寄った際は、ぜひご覧ください
夏休みはホロライブと

詳細はこちら",#ホロライブ夏祭り,2021-08-07T03:00:02+00:00,54,3311,16057,-1
"【お知らせ】
先日、公式チャンネルにて公開された、ホロライブ楽曲のbossa nova & jazz mixバージョンを集めたアルバム「hololive music studio - Sunshine」が、各種サブスクリプションサービスで配信開始

本日8月7日(土)0時より公開ですので、ぜひご視聴ください",,2021-08-07T01:00:01+00:00,17,1080,4178,-1
"【お知らせ】
キャンペーン終了まであと少し

ローソンで #レッドブル を2缶買って応募すると
Red Bull 5G公式応援団である #湊あくあ 、#獅白ぼたん の限定ボイス＆限定壁紙が必ず貰えます

全種コンプ目指して、応募してくださいね
#RedBull5G ",#レッドブル #湊あくあ #獅白ぼたん #RedBull5G,2021-08-06T10:30:00+00:00,1,681,3044,-1
"【お知らせ#2】
8月15日（日）に配信予定の「ねぇ、こんな噂話知ってる？」の配信にて、""みんなが体験した怖い話""を募集いたします

#みんなのERRORな噂話 でツイートしてください

※本ハッシュタグへの投稿は、ホロライブ公式YouTube配信で紹介させて頂く場合がございます。",#みんなのERRORな噂話,2021-08-06T10:01:00+00:00,16,2235,8503,-1
"【お知らせ#1】
「ねぇ、こんな噂話知ってる？」#hololiveERROR はじまります

背筋も凍るようなこわ～い話をお届け
本編最後にお知らせも

出演者
白上フブキ、夏色まつり、雪花ラミィ、桃鈴ねね
放送日時
8月15日（日） 20時～",#hololiveERROR ,2021-08-06T10:00:00+00:00,112,4109,13464,-1
"【商品情報】
本日8月6日(金)18時より、「#ホロスターズ 夏満喫ボイス2020」の再販売が開始されました

今回、「じんら」先生描き下ろしキービジュアルをイメージした、新規撮り下ろし「夏ボイスドラマ2021」も新登場いたします

販売ページはこちら
https://hololive.booth.pm/items/3063125",#ホロスターズ,2021-08-06T09:00:03+00:00,0,796,2781,-1
"【お詫び】
「#ホロライブ夏祭り×アトレ秋葉原」の「ちびキャライラストアクリルフィギュア　ホロライブインドネシア」グッズ台紙に印刷されているロゴに誤りがございました。

ご迷惑をおかけしまして大変申し訳ございません。

詳細はこちら",#ホロライブ夏祭り,2021-08-06T08:00:01+00:00,1,360,2000,-1
"毎月様々な部分が変化するホロライブ公式トークバラエティ「#ホロのご機嫌うるわしゅう」の第17回が本日8月6日(金)20時～ニコニコチャンネルで放送

※全編チャンネル会員限定放送となります。

放送URL
https://live.nicovideo.jp/watch/lv333077990…

出演者
星街すいせい、獅白ぼたん、アキ・ローゼンタール",#ホロのご機嫌うるわしゅう,2021-08-06T04:00:01+00:00,1,499,3104,-1
"【お知らせ】
ホロスターズ3期生「#影山シエン」、「#荒咬オウガ」の2名による夏衣装お披露目リレーが、8月10日（火）20時より、それぞれのYouTubeチャンネルにて実施決定

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000475.000030268.html…

#ホロスターズ",#影山シエン #荒咬オウガ #ホロスターズ,2021-08-06T03:04:48+00:00,70,2375,7525,-1
"「癒月ちょこの運動編」のプレミア視聴ありがとうございました

次回は8月12日（木）20時から公開予定ですので、お楽しみに

URL
https://youtu.be/GbhE02CyzCc

感想は「#まるヤマ駅前」で投稿お願いします

#ホロライブ #大空スバル #宝鐘マリン #常闇トワ #癒月ちょこ",#まるヤマ駅前 #ホロライブ #大空スバル #宝鐘マリン #常闇トワ #癒月ちょこ,2021-08-05T11:30:00+00:00,1,293,1977,-1
"【プレミア公開始まります】
ゲーム情報バラエティ番組「ゲームショップ◯△（まるヤマ）駅前」第9回「癒月ちょこの運動」編が公開

こちらからご覧ください
https://youtu.be/GbhE02CyzCc

#まるヤマ駅前 #ホロライブ #大空スバル #宝鐘マリン #常闇トワ #癒月ちょこ",#まるヤマ駅前 #ホロライブ #大空スバル #宝鐘マリン #常闇トワ #癒月ちょこ,2021-08-05T11:00:00+00:00,6,604,3684,-1
"【お知らせ】
8月5日（木）発売の週刊ヤングジャンプは、 #ホロライブ コラボ！ということで、「#えなこ」さんをはじめとした大人気コスプレイヤーたちの巻頭グラビアが登場

人漫画家＆公式絵師描きおろし特別付録つきとなっておりますので、ぜひご購読ください

#ホロライブ #ヤンジャン",#ホロライブ #えなこ #ホロライブ #ヤンジャン,2021-08-05T03:33:51+00:00,34,1465,8117,-1
"【毎週木曜日は『ゲームショップ〇△（まるヤマ）駅前』】
本日8月5日（木）20時から「癒月ちょこの運動」編がYouTubeチャンネルで公開

「マリオゴルフ スーパーラッシュ」で運動不足解消

リンク
https://youtu.be/GbhE02CyzCc

前回はこちら",,2021-08-05T03:00:02+00:00,3,607,2692,-1
"【動画投稿しました】
【清楚で素朴に消えたりする】ホロのご機嫌うるわしゅう#16 見どころまとめ【会員限定公式番組】
https://youtu.be/5kvwzPBWNVo

※こちらの動画は7月4日(日)に行われた会員限定放送のまとめ動画です。

次回の放送は8月6日(金)となります。ゲストは「#アキ・ローゼンタール」",#アキ・ローゼンタール,2021-08-04T11:00:02+00:00,10,575,3707,-1
"【毎週木曜日は『ゲームショップ〇△（まるヤマ）駅前』】
次回は8月5日（木）20時から動画公開
ゲストは「#癒月ちょこ」

セクシー保険医に店長がメロメロにされる

#まるヤマ駅前 #大空スバル #宝鐘マリン #常闇トワ",#癒月ちょこ #まるヤマ駅前 #大空スバル #宝鐘マリン #常闇トワ,2021-08-04T09:00:00+00:00,15,933,5466,-1
"【お知らせ】
「ホロライブEnglish」が8月12日（金）より「HOLOLIVE EN 2021 VTUBER TOUR」として、北米5イベントに出演することが決定しました

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000463.000030268.html…

#holoMyth #hololiveEnglish #ホロライブEN",#holoMyth #hololiveEnglish #ホロライブEN,2021-08-03T03:32:01+00:00,33,1746,7967,-1
"【 #MMDホロライブ 更新のお知らせ＃2】
「#ロボ子さん」公式MMDモデルを更新しました

MMDホロライブ
https://mmd.hololive.tv

ロボ子さん公式MMDの詳細はこちら",#MMDホロライブ #ロボ子さん,2021-08-02T09:01:00+00:00,7,633,2617,-1
"【 #MMDホロライブ のお知らせ＃1】
#宝鐘マリン / #天音かなた / #角巻わため /#雪花ラミィ / #桃鈴ねね / #獅白ぼたん / #尾丸ポルカ

の公式MMDモデルの配信を開始しました

MMDホロライブ",#MMDホロライブ #宝鐘マリン #天音かなた #角巻わため #雪花ラミィ #桃鈴ねね #獅白ぼたん #尾丸ポルカ,2021-08-02T09:00:01+00:00,88,3488,10968,-1
"本プレゼントにつきましては、下記募集しておりますタレントの期間を最後に終了となります。

今まで数多くの応援メッセージと共にお祝いのプレゼントをご送付いただきありがとうございました。

・8/2～8/9
奏手イヅル

・8/9～8/16
大神ミオ

・8/23～8/30
獅白ぼたん",,2021-08-02T04:02:23+00:00,8,955,4333,-1
"【大事なお知らせ】
弊社タレント宛てのプレゼントについて、「紛失防止タグ」などによるプライバシー侵害の影響を踏まえ、タレント及び社内関係者との協議の結果、8月末をもって受付停止いたします。

引き続きファンレターは受付予定です。

詳細はこちら
https://hololive.tv/contact",,2021-08-02T04:01:21+00:00,308,7393,15921,-1
"【お知らせ】
カプコンのオンラインクレーン「#カプとれ」とコラボ第3弾、「#星街すいせい」とのコラボグッズが8月4日（水）21時から投入開始

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000473.000030268.html…

#ホロライブ",#カプとれ #星街すいせい #ホロライブ,2021-08-02T03:03:30+00:00,30,2648,9297,-1
"【作業用BGM[夏]公開】
夏休みの宿題、ステイホーム、そのお供にホロライブ楽曲の夏アレンジver.はいかがでしょうか

hololive music studio - bossa nova & jazz  mix
https://youtu.be/VPBqpyub4Kc

#hololivemusicstudio

次は秋頃に",#hololivemusicstudio,2021-08-02T02:00:00+00:00,55,2394,8998,-1
"【商品情報】
「#さくらみこ 活動三周年記念」のグッズが販売開始

「ぱん先生イラスト  抱き枕カバー」をご用意

「抱き枕カバー 数量限定特典ver.」には、さくらみこ直筆サイン入り「ぱん先生描き下ろし ポストカード」も付属します

ページはこちら
https://hololive.booth.pm/items/3120962",#さくらみこ,2021-08-01T13:00:00+00:00,30,1253,6366,-1
"♪♪♪♪♪♪♪♪

         　　8/2  11:00  JST

♪♪♪♪♪♪♪♪",,2021-08-01T12:00:01+00:00,104,2145,14532,-1
"【#ホロぐら 更新】
みんなの語尾が「ぺこ」になっちゃった！
もはや開き直った彼女たちの結末とは！？

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/gvRPXNAKUp8",#ホロぐら #ホロライブ #ホロぐら,2021-08-01T09:00:26+00:00,91,3635,13305,-1
"【お知らせ】
公式ファンクラブにて豪華特典配布中

今月は #白上フブキ、#不知火フレア、#角巻わため が登場する会員限定壁紙のDLと、『STARDUST SONG』期間限定フルサイズ動画の視聴が可能です

壁紙配布先
https://ch.nicovideo.jp/hololive/blomaga/ar2039676…",#白上フブキ #不知火フレア #角巻わため,2021-08-01T04:00:00+00:00,8,838,3867,-1
"【お知らせ】
VTuberグループ「ホロライブ」、新プロジェクト『hololive ERROR』が始動 

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000474.000030268.html…

#ホロライブ　#hololiveERROR",#ホロライブ #hololiveERROR,2021-08-01T03:20:00+00:00,34,3095,11170,-1
"【お知らせ】
「#ホロライブ夏祭り×アトレ秋葉原」が開催中

アトレの様子を中継しちゃいます
なんとこの夏祭りを盛り上げてくれる助っ人が…

また「#えりぃとかふぇ 」は予約がなくてもグッズが購入可能です

詳細はこちら
https://hololive-summerfes.com",#ホロライブ夏祭り #えりぃとかふぇ ,2021-08-01T03:00:05+00:00,47,2867,10169,-1
"【お知らせ】
8月1日(日)～8月15日(日)の期間、ホロリーで撮影した写真を、ハッシュタグ「#ホロリー写真コンテスト」をつけて、Twitterでつぶやいてください

抽選で３名様に、ホロライブタレントのグッズをプレゼントいたします

#ホロライブ夏祭り #ホロライブ",#ホロリー写真コンテスト #ホロライブ夏祭り #ホロライブ,2021-08-01T01:30:00+00:00,33,1410,6494,-1
"「ずっと、友達でいてくれますか？」

2021年8月1日、VTuberグループ「ホロライブ」の新プロジェクト『hololive ERROR』、始動。

https://hololiveerror.hololivepro.com  

#ホロライブ　
#hololiveERROR",#ホロライブ #hololiveERROR,2021-08-01T01:01:04+00:00,340,10937,28271,-1
"【お知らせ】
「#ホロライブ夏祭り×アトレ秋葉原」がオープンいたしました

カフェやホロリー等、ホロライブの夏祭りがスタート

オリジナルグッズや展示が盛りだくさん
夏休みはホロライブと

詳細はこちら
https://hololive-summerfes.com",#ホロライブ夏祭り  ,2021-08-01T01:00:01+00:00,7,1342,5959,-1
"【お知らせ】
「#ホロライブ夏祭り×アトレ秋葉原」本日10時から開催いたします

新規3Dイラスト11連ビジュアルなど、オリジナルグッズや展示が盛りだくさん

詳細はこちら
https://hololive-summerfes.com

#えりぃとかふぇ #ホロリー写真コンテスト",#ホロライブ夏祭り #えりぃとかふぇ #ホロリー写真コンテスト,2021-08-01T00:00:01+00:00,6,1332,5933,-1
"絶対に何か悪いこと企んでる……

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は明日8/1(日)の18時公開

フブ彦が登場した前回はこちら
https://youtu.be/IVxllrBa6ek",#ホロライブ,2021-07-31T12:00:08+00:00,167,2598,10942,-1
"【イベント情報】
8月29日(日)に行われる「TUBEOUT!FES -2021 SUMMER-」に「#ときのそら」「#律可」の出演が決定いたしました

超早割チケットは8月1日 (日)23:59までなのでお見逃しなく

どんなパフォーマンスが見れるのか、乞うご期待です

URL
https://virtual.spwn.jp/events/210829-TOFES…",#ときのそら #律可,2021-07-31T11:30:00+00:00,10,670,3517,-1
"【お知らせ】
「#大空スバル」のオリジナル商品『#スバルのそば』がホロライブ夏祭り開催期間中のアトレ秋葉原1/2Ｆ物販催事スペースにて、販売が決定しました

この夏は、『スバルのそば』で涼をお楽しみください

詳細はこちら
https://hololive-summerfes.com",#大空スバル #スバルのそば ,2021-07-31T10:00:01+00:00,195,5285,15982,-1
"【お詫び】
先ほど、本アカウントよりアトレ開催のツイートが投稿いたしましたが、正しくは明日からとなります。

混乱をさせてしまい申し訳ございません。

明日開催まで、今しばらくお待ちくださいませ。

#ホロライブ夏祭り",#ホロライブ夏祭り,2021-07-31T01:38:49+00:00,29,683,5511,-1
"【商品情報】
「#宝鐘マリン 誕生日記念2021」のグッズが販売開始

「あかさあい先生イラスト B2お風呂ポスター」や「船長とおそろいパーカー」、「船長とおそろいキャップ」、「船長とおそろい缶バッジセット」をご用意いたしました

ページはこちら
https://hololive.booth.pm/items/3118620",#宝鐘マリン,2021-07-30T13:30:00+00:00,69,2945,14128,-1
"【お知らせ】
「ホロライブ」5期生のオリジナル描き下ろしイラストを使用した＜アクリルスイング＞が、本日７月30日（金）11時より『ガシャポンオンライン』から展開されます

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000468.000030268.html…

#ホロライブ",#ホロライブ,2021-07-30T02:03:29+00:00,7,1640,7381,-1
"「ロボ子さんのバージョンアップ編」のプレミア視聴ありがとうございました

次回は8月5日（木）20時から公開予定ですので、お楽しみに

URL
https://youtu.be/p3_jXVkfg-k

感想は「#まるヤマ駅前」で投稿お願いします",#まるヤマ駅前     ,2021-07-29T11:30:00+00:00,2,259,1843,-1
"【プレミア公開始まります】
ゲーム情報バラエティ番組「ゲームショップ◯△（まるヤマ）駅前」第8回「ロボ子さんのバージョンアップ」編が公開

こちらからご覧ください
https://youtu.be/p3_jXVkfg-k

#まるヤマ駅前 #ホロライブ #大空スバル #宝鐘マリン #常闇トワ #ロボ子さん",#まるヤマ駅前 #ホロライブ #大空スバル #宝鐘マリン #常闇トワ #ロボ子さん,2021-07-29T11:00:01+00:00,1,264,1355,-1
"【お知らせ】
「#さくらみこ」と「STELLAMAP Cafe」の
『SAKURAMIKO 3rd Anniversary さくらみこのえりぃとかふぇ』公式通販が本日7月29日(木)19時より開始

みこカフェ限定のグッズが盛りだくさん

詳細はこちら
https://hololive.booth.pm/items/3132449",#さくらみこ ,2021-07-29T10:00:00+00:00,0,768,3677,-1
"【お知らせ】
「#さくらみこ」と「STELLAMAP Cafe」の
『SAKURAMIKO 3rd Anniversary さくらみこのえりぃとかふぇ』が開催中です

オリジナルグッズや展示が盛りだくさん

詳細はこちら
https://sofmap.com/tenpo/stellamap/collabo/cafe_sakuramiko.html…",#さくらみこ ,2021-07-29T05:00:00+00:00,25,1626,7407,-1
"【毎週木曜日は『ゲームショップ〇△（まるヤマ）駅前』】
7月29日（木）20時から「ロボ子さんのバージョンアップ」編がYouTubeチャンネルで公開

まるヤマから銀河へ旅立とう

リンク
https://youtu.be/p3_jXVkfg-k

前回はこちら", ,2021-07-29T03:00:01+00:00,6,856,4347,-1
"【お知らせ】
#ホロライブ 3期生「#宝鐘マリン」の新衣装お披露目配信を、2021年7月29日（木）20時より、本人のYouTubeチャンネルにて実施決定

詳細はこちら",#ホロライブ #宝鐘マリン,2021-07-28T12:02:18+00:00,680,9348,30491,-1
"【お知らせ】
7月29日（木）12時30分より、「#ホロライブ夏祭り✕アトレ秋葉原 ポップアップストア」の入場二次募集を行います

二次募集は「先着順」となりますので、お見逃しなく

詳細はこちら
https://hololive-summerfes.com

#ホロアトレ3 #アトレコラボ",#ホロライブ夏祭り #ホロアトレ3 #アトレコラボ,2021-07-28T11:00:02+00:00,3,952,4208,-1
"【お知らせ】
雑誌 #オトメイトスタイル にて、弊社「#ホロスターズ」所属の #影山シエン のゲームプレイ＆インタビューのコーナーが掲載されます

この機会にぜひお買い求めください",#オトメイトスタイル #ホロスターズ #影山シエン,2021-07-28T10:00:51+00:00,1,218,1113,-1
"【毎週木曜日は『ゲームショップ〇△（まるヤマ）駅前』】
次回は7月29日（木）20時より動画が公開
ゲストは「#ロボ子さん」

まるヤマの提案でロボ子さんがもっと高性能になっちゃう

ぜひ、お見逃しなく

#まるヤマ駅前 #大空スバル #宝鐘マリン #常闇トワ",#ロボ子さん #まるヤマ駅前 #大空スバル #宝鐘マリン #常闇トワ,2021-07-28T10:00:01+00:00,16,685,3617,-1
"【ホロリー特別企画 #2】
8月1日(日)～8月15日(日)の期間、ホロリーで撮影した写真を、ハッシュタグ #ホロリー写真コンテスト をつけて、Twitterでつぶやいてください

抽選で３名様に、ホロライブタレントのグッズが当たります

※結果発表は、賞品の発送をもって代えさせていただきます。",#ホロリー写真コンテスト,2021-07-28T09:30:37+00:00,5,649,2171,-1
"【ホロリー特別企画 #1】
「さくらみこのえりぃとかふぇ」との連動企画として、#さくらみこ スペシャルモーションを期間限定で公開いたします

カフェ開催期間の7月29日(木) ～ 8月15日(日)になりましたら、「スペシャル」の位置にボタンが現れます

#えりぃとかふぇ #ステラマップカフェ",#さくらみこ #えりぃとかふぇ #ステラマップカフェ,2021-07-28T09:30:35+00:00,11,985,4619,-1
"【お知らせ】
お待たせしました、ホロライブプロダクション所属VTuberをARで撮影できるアプリ『#ホロリー』が2.0に大規模バージョンアップ

※現在アクセスが出来ない問題が発生しており、確認を行っております。時間を置いてお試しください。

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000470.000030268.html…",#ホロリー,2021-07-28T09:30:11+00:00,71,2542,10072,-1
"【お知らせ】
11時より実施していた #ホロリー のメンテナンスは17時に終了いたしました。
ご協力いただき誠にありがとうございました。

Android版ホロリーにおいて、公開予定であった「アキロゼ」「おかゆ」は、技術的な問題のため公開を停止しております。

IOS版では引き続き公開しております。",#ホロリー,2021-07-28T08:00:22+00:00,53,1341,7227,-1
"【お知らせ】
「hololive 1st fes. 『ノンストップ・ストーリー』」のライブBlu-rayを本日7月28日（水）から全国流通にて販売開始

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000469.000030268.html…

#ホロライブ #とまらないホロライブ",#ホロライブ #とまらないホロライブ,2021-07-28T03:04:36+00:00,1,975,4180,-1
"【お知らせ】
「#天音かなた」のYouTubeチャンネル登録者数が100万人を突破いたしました

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000464.000030268.html…

#ホロライブ",#天音かなた #ホロライブ,2021-07-28T01:03:49+00:00,54,2679,11149,-1
"【メンテナンスの予告】
「#ホロリー」のメンテナンスを7月28日（水) 11:00～17:00 にて実施いたします。

ご不便をおかけいたしますが、何卒ご協力をお願いいたします。

※状況によりメンテナンス開始・終了時間が前後する場合がございます。

#ホロライブ",#ホロリー #ホロライブ,2021-07-27T08:00:00+00:00,52,969,4939,-1
"【明日発売】
明日7月28日（水）に、hololive 1st fes. 『ノンストップ・ストーリー』Blu-rayが、全国の各店舗・通販サイトで販売開始

#とまらないホロライブ の感動をもう一度…

この機会に是非、お買い求めください

商品詳細
https://bushiroad-music.com/musics/hoxb-10001…",#とまらないホロライブ,2021-07-27T03:00:01+00:00,6,1100,4684,-1
"【7月27日(火) 22時半より】
ホロライブ最新情報をまったりお耳にお届け

友人Aが送るラジオ型「ホロのこしかけ」放送、今月も実施決定

お便りを使った新コーナーもありますので、お楽しみに

出演 友人A（えーちゃん）
URL  http://youtu.be/7tE4P7X7-EA",,2021-07-26T10:00:00+00:00,4,406,1972,-1
"【お知らせ】
今週の『Vのすこんなオタ活なんだワ！』第53回につきましては、#宝鐘マリン の体調不良につき、お休みとなります。

楽しみにされていた方には申し訳ございませんが、
次回更新を楽しみにお待ちください。

#すこだワ",#宝鐘マリン #すこだワ,2021-07-26T09:07:18+00:00,72,872,5667,-1
"【商品情報】
「#律可 15万人記念」のグッズが販売開始

オリジナルグッズ「スパナT」をご用意いたしました

3色展開となっておりますので、この機会にお好みのカラーを、ぜひお買い求めください

販売ページはこちら
https://hololive.booth.pm/items/3104130",#律可,2021-07-25T14:00:01+00:00,0,228,1343,-1
"【#ホロぐら 更新】
少し遅めの七夕回です！
何事も、大きい方が得だよね

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/IVxllrBa6ek",#ホロぐら #ホロライブ #ホロぐら,2021-07-25T09:44:46+00:00,38,2381,9221,-1
"遅めの七夕をやろうと思ったのですが……パニック！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は明日7/26(日)の18時公開

天使が空から降ってきた前回はこちら
https://youtu.be/RzOq4iCzZ9M",#ホロライブ,2021-07-24T12:00:19+00:00,44,1557,6793,-1
"【商品情報】
「#荒咬オウガ 3Dお披露目記念」のグッズが販売開始

「荒咬オウガ描き下ろし オマエさんフルグラフィックTシャツ」や「荒咬オウガアイコンモチーフ メタルスマートフォンリング」をご用意いたしました

販売ページはこちら
https://hololive.booth.pm/items/2994504",#荒咬オウガ,2021-07-24T12:00:02+00:00,2,488,2251,-1
"【商品情報】
「#夏色まつり 誕生日記念2021」のグッズが販売開始

「せらみっく先生イラスト 抱き枕カバー」や「SNS風アクリルキーホルダー」をご用意いたしました

「誕生日記念フルセット」を購入いただくと特典ボイス2種もついてきます

ページはこちら",#夏色まつり,2021-07-22T13:00:03+00:00,5,1201,5441,-1
"「獅白ぼたんの成長編」のプレミア視聴ありがとうございました

次回は7月29日（木）20時から公開予定ですので、お楽しみに

URL
https://youtu.be/qXGx766PuNc

感想は「#まるヤマ駅前」で投稿お願いします

#ホロライブ #大空スバル #宝鐘マリン #常闇トワ #獅白ぼたん",#まるヤマ駅前 #ホロライブ #大空スバル #宝鐘マリン #常闇トワ #獅白ぼたん,2021-07-22T11:30:01+00:00,3,304,2135,-1
"【プレミア公開始まります】
ゲーム情報バラエティ番組「ゲームショップ◯△（まるヤマ）駅前」第7回「獅白ぼたんの成長」編が公開

こちらからご覧ください
https://youtu.be/qXGx766PuNc

#まるヤマ駅前 #ホロライブ #大空スバル #宝鐘マリン #常闇トワ #獅白ぼたん",#まるヤマ駅前 #ホロライブ #大空スバル #宝鐘マリン #常闇トワ #獅白ぼたん,2021-07-22T11:00:01+00:00,6,612,2702,-1
"【毎週木曜日は『ゲームショップ〇△（まるヤマ）駅前』】

7月22日（木）20時から「獅白ぼたんの成長」編がYouTubeチャンネルで公開

ぼたんさんの成長っぷりをぜひ確かめてください

リンク
https://youtu.be/qXGx766PuNc",,2021-07-22T03:00:01+00:00,18,1086,5201,-1
"【お知らせ】
7月21日発売号の #Vジャンプ に、 弊社所属タレントの「#兎田ぺこら」の特別インタビューが掲載中

#ドラゴンクエスト の思い出についてたくさん語っておりますので、ぜひご一読ください",#Vジャンプ #兎田ぺこら #ドラゴンクエスト,2021-07-22T02:31:56+00:00,8,817,3366,-1
"【お知らせ】
「#夏色まつり」が、宮田製菓株式会社「ヤングドーナツ」とのコラボ第2弾を本日7月22日（木）より実施することが決定いたしました

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000458.000030268.html…

#ホロライブ",#夏色まつり #ホロライブ,2021-07-22T00:07:03+00:00,21,2287,8256,-1
"【毎週木曜日は『ゲームショップ〇△（まるヤマ）駅前』】

次回は7月22日（木）20時から動画公開
ゲストは「#獅白ぼたん」

チームまるヤマとぼたんさんが「GUILTY GEAR -STRIVE-」で白熱バトル

この機会にぜひ、ご視聴ください

#まるヤマ駅前 #大空スバル #宝鐘マリン #常闇トワ",#獅白ぼたん #まるヤマ駅前 #大空スバル #宝鐘マリン #常闇トワ,2021-07-21T09:00:01+00:00,73,1846,7165,-1
