content,tags,posted_time,replies,retweets,likes,views
"【商品情報】
「#ホロライブインドネシア3期生 デビュー記念」のグッズが販売開始

SAKON先生描き下ろしイラストを使用した「holoh3ro デビュー記念 タペストリー」をご用意いたしました

ぜひお買い求めください

販売ページ
https://shop.hololivepro.com/products/hololiveid_3rdgen_debut…",#ホロライブインドネシア3期生 ,2022-04-28T13:30:00+00:00,1,626,3316,-1
"【商品情報】
#尾丸ポルカ の配信内企画 『ポルカの伝説』1周年を記念したグッズが発売開始

「スタッフTシャツ」や、「アクリルスイングキーホルダー」、「PCステッカー（2種入り）」などをご用意

販売ページはこちら
https://shop.hololivepro.com/products/omarupolka_poldenan1st…",#尾丸ポルカ ,2022-04-28T10:10:00+00:00,20,1130,4292,-1
"【週末は #YouTubeMusicWeekend 】
5月6日(金)より開催される『YouTube Music Weekend』に、「ホロライブプロダクション」からも4名が参加します

▼5/6 FRI
パヴォリア・レイネ
クレイジー・オリー

▼5/7 SAT
アユンダ・リス
Mori Calliope",#YouTubeMusicWeekend  ,2022-04-28T09:30:00+00:00,2,650,2597,-1
"【GWは #ホロGGW】
「ホロライブ・ゴールデンゲームウィーク」チーム決め大抽選会
対決ゲームタイトルの発表も

配信日時
4月29日(金)19:00

出演者
アキ・ローゼンタール、大空スバル、常闇トワ、鷹嶺ルイ、白上フブキ、友人A、春先のどか",#ホロGGW,2022-04-28T09:00:02+00:00,15,1467,5653,-1
"【アーカイブ情報】

#ホロテス
かねとも先生に""声の表現""を教えていただきました

#金田朋子 先生と一緒に
自由すぎる朗読も
先生、楽しい授業をありがとうございました

アーカイブページ",#ホロテス #金田朋子  ,2022-04-28T03:00:02+00:00,3,373,2520,-1
"【番組情報】
このあと20時から

#ホロテス 

声優 #金田朋子 先生と""""声の表現""""をお勉強

一部FC会員限定パートもございますので
配信前にぜひご入会ください",#ホロテス #金田朋子  ,2022-04-27T10:30:00+00:00,3,740,3612,-1
"【お知らせ】
#響ラジオ ステーションで配信中の「ホロライブpresents Vのすこんなオタ活なんだワ！」
https://bit.ly/2W1S6td

本日の放送は宝鐘マリンの新型コロナ感染につき、放送内容を変更して、第40回放送をお届けいたします。

 #すこだワ #白上フブキ #宝鐘マリン",#響ラジオ #すこだワ #白上フブキ #宝鐘マリン,2022-04-27T03:03:30+00:00,2,489,2877,-1
"【お知らせ】
VTuber事務所「ホロライブプロダクション」公式オンラインショップ「hololive production OFFICIAL SHOP」が、本日より海外配送可能エリアを拡大いたしました！

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000672.000030268.html…

#ホロライブ",#ホロライブ,2022-04-27T02:02:43+00:00,82,1357,5263,-1
"【商品情報】
「#ホロライブ 3Dアクリルスタンド」
本日4月26日（火）より販売開始

販売ページ
https://shop.hololivepro.com/products/hololive_3dacrylicstand…

※こちらの商品は常時購入可能なアイテムです",#ホロライブ,2022-04-26T10:05:00+00:00,114,6016,18880,-1
"【この後22:15より】
毎月のホロライブ情報まとめを夜にお届け

4月の「#ホロライブ」 ニュースがわかった気になれる
「#ホロのこしかけ」 まもなくON AIR

日時
4月26日（火）22:15 JST 

出演
友人A（えーちゃん）",#ホロライブ #ホロのこしかけ,2022-04-26T10:00:00+00:00,0,220,1323,-1
"【お知らせ】
5/4劇場公開『#ドクターストレンジ ／マルチバース・オブ・マッドネス』とのタイアップ企画「#ホロストレンジ」が決定

無限の可能性が存在する
多数の別次元の世界《マルチバース》が #ホロライブ の世界ともつながる

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000673.000030268.html…",#ドクターストレンジ #ホロストレンジ #ホロライブ,2022-04-26T04:00:41+00:00,328,12497,38658,-1
"【お知らせ】
VTuberグループ「ホロライブ」、海外イベント企画『hololive Meet』プロジェクトが始動

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000669.000030268.html…

#ホロライブ #hololiveMeet #holoMeet",#ホロライブ #hololiveMeet #holoMeet,2022-04-26T02:00:45+00:00,70,2850,10450,-1
"【商品情報】
「#holo_remix Official Goods Vol.2」販売開始

みつきさなぎ先生描き下ろしイラストを使用した
「Tシャツ」や「タンブラー」をご用意しました 

この機会にぜひチェックしてください

販売ページはこちら  
https://shop.hololivepro.com/products/holo_remix-official-goods-vol2…",#holo_remix ,2022-04-25T15:00:03+00:00,2,760,3587,-1
"【公式番組情報】
#ホロライブ超特急

この後19時から

宇宙空間にホロライブメンバーが

銀河鉄道の旅で全員見つけ出そう
出発進行",#ホロライブ超特急,2022-04-25T09:00:00+00:00,1,542,2690,-1
"【お知らせ】
ホロライブ情報を、夜にお届け

友人Aのラジオ型 #ホロのこしかけ 放送決定
なにかと忙しい4月、元気に過ごせましたか？

公開日時
4月26日（火）22:15 JST

出演
友人A（えーちゃん）
 ",#ホロのこしかけ,2022-04-24T10:30:00+00:00,1,302,1682,-1
"【公式番組情報】
#ホロライブ超特急

いよいよ明日
銀河の車窓から

宇宙空間を超高速で走っていると
ホロライブメンバー発見

出演者
アキ・ローゼンタール、姫森ルーナ、尾丸ポルカ、風真いろは",#ホロライブ超特急,2022-04-24T10:00:00+00:00,12,501,2256,-1
"【#ホロぐら 更新】
お客さん！
活きの良い #さくらみこ と #不知火フレア 仕入れてありますぜ

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/qdaeGH3fJZo",#ホロぐら #さくらみこ #不知火フレア #ホロライブ #ホロぐら,2022-04-24T09:01:49+00:00,79,3621,13650,-1
"ホロライブのみんなが寿司になっちゃった！？

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は明日4/24(日)の18時公開

寿司を作る前回
https://youtu.be/3Bmzo_7w2_U",#ホロライブ,2022-04-23T12:00:13+00:00,150,2740,11131,-1
"【公式番組情報】
#ホロライブ超特急

銀河鉄道の旅へ出発 

車窓から宇宙を眺めていると
ホロライブメンバー発見

全員見つけ出せ",#ホロライブ超特急,2022-04-23T11:30:00+00:00,13,743,3321,-1
"【お知らせ】
#集英社×#ホロライブ を記念した無料雑誌が4月25日(月)より各種電子書籍販売サイトにて順次配信予定

お見逃しなく

コラボ番組 #こちホロ はこちら
https://youtu.be/M2VYMFewUg4

#ホロの春マン",#集英社 #ホロライブ #こちホロ #ホロの春マン,2022-04-23T11:00:00+00:00,21,2199,9265,-1
"【公式番組情報】
この後19時から
集英社×ホロライブ
特別番組 #こちホロ

１日編集長となり夢のマンガ雑誌を作ろう

さらに重大発表も…
お見逃しなく",#こちホロ ,2022-04-23T09:00:00+00:00,15,1013,4726,-1
"【プレミア公開】
今夏発売予定のホラーゲーム「hololiveERROR」の根幹となるストーリーが描かれる…

第10話「日常的ERROR」
https://youtu.be/F2nUO5cx4YM

この世界のERRORは一体なんでしょうか

感想は「#hololiveERROR」で投稿してください",#hololiveERROR ,2022-04-22T15:00:03+00:00,14,950,3850,-1
"【商品情報】
「#天音かなた 誕生日記念2022」のグッズが販売開始

おしおしお先生描き下ろしの「抱き枕カバー」や、さとうぽて先生描き下ろしの「フェイスタオル」「ステッカー」、「誕生日記念 ASMRボイス」などをご用意

販売ページ
https://shop.hololivepro.com/products/amanekanata_bd2022…",#天音かなた ,2022-04-22T13:00:03+00:00,40,2138,7208,-1
"【番組情報】 
声優 #金田朋子 先生から""""声の表現""""をお勉強
素敵なボイスの秘訣を学びます✐

出演者
さくらみこ、癒月ちょこ、博衣こより

配信日時
4月27日 (水) 20:00～ ",#金田朋子   ,2022-04-22T11:00:02+00:00,63,1523,5025,-1
"【公式番組情報】
集英社×ホロライブ
特別番組 #こちホロ

#星街すいせい編集長は
秘密がテーマ「コミックCOMET」

番組内でもある秘密が明かされる

公開日時
4月23日(土)19:00",#こちホロ #星街すいせい ,2022-04-22T10:00:01+00:00,40,2068,9054,-1
"【お知らせ】
本日から
#スシロー × #湊あくあ キャンペーン

「湊あくあ」が選んだネタがセットになったお持ち帰り限定セット
『湊あくあセレクションセット』

EC限定オリジナルグッズ発売

詳細はこちら",#スシロー #湊あくあ  ,2022-04-22T03:30:12+00:00,26,2355,7118,-1
"【公式番組情報】
集英社×ホロライブ 
特別番組 #こちホロ

#ラプラス・ダークネス編集長は、
胸キュンがテーマ「ラプLOVEダークネス」

マンガ愛を語りつくす
新たな一面に刮目せよ",#こちホロ #ラプラス・ダークネス ,2022-04-21T10:00:01+00:00,81,1671,7154,-1
"【公式番組情報】
4月23日(土)19時
集英社×ホロライブ 
特別番組 #こちホロ 公開決定！

１日編集長たちが、夢のマンガ雑誌を作る

#白銀ノエル編集長は
パワーがテーマ「少年マッスル」",#こちホロ #白銀ノエル ,2022-04-20T10:00:01+00:00,60,1884,7746,-1
"【お知らせ】
#響ラジオ ステーションで配信中の「ホロライブpresents Vのすこんなオタ活なんだワ！」

本日の放送は宝鐘マリンの新型コロナ感染につき、放送内容を変更して、第1回放送をお届けいたします。

詳しくは番組放送ページをご確認ください。

 #すこだワ #白上フブキ #宝鐘マリン",#響ラジオ #すこだワ #白上フブキ #宝鐘マリン,2022-04-20T03:04:38+00:00,1,936,5376,-1
"【商品情報】
「#岸堂天真 誕生日記念2022」のグッズが販売開始

白峰先生描き下ろしイラストを使用した「お茶会ビッグタオル」や「お茶会缶バッジ」、「ひや丸 ワッペンブローチ」や「ひや丸 ぬいぐるみ」などをご用意しました

販売ページ
https://shop.hololivepro.com/products/kishidotemma_bd2022…",#岸堂天真 ,2022-04-18T13:45:00+00:00,0,753,2737,-1
"【公式番組情報】
#ラッキークイーン 

この後19時から

ロボ子さんが
鍛え抜いた度胸と運を発揮する…

先輩の威厳を見せてくれ",#ラッキークイーン,2022-04-18T09:00:00+00:00,7,453,2295,-1
"【商品情報】
「#白銀ノエル Noel’s Potionコラボ記念グッズ」販売開始

「Noel’s ストレートグラス」や、「Noel’s スクエアプレート」をご用意しました

販売ページはこちら
https://shop.hololivepro.com/products/noels-potion_2022…

#ホロライブ",#白銀ノエル #ホロライブ,2022-04-18T08:00:02+00:00,5,1335,5371,-1
"【お知らせ】
「ホロライブインドネシア」所属「#アイラニ・イオフィフティーン」と「CLIP STUDIO PAINT」のコラボ企画「IROfi! Coloring Contest」が開催

イオフィ作の線画を彩色し「#iroficontest」をつけてツイートしてください

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000665.000030268.html…",#アイラニ・イオフィフティーン #iroficontest ,2022-04-18T05:02:30+00:00,6,1595,6578,-1
"【公式番組情報】
#ラッキークイーン 

いよいよ明日

運と度胸をあわせ持つ
最強女王は誰だ

ビビってるやついないよね",#ラッキークイーン,2022-04-17T10:00:00+00:00,7,611,3292,-1
"【#ホロぐら 更新】
#尾丸ポルカ に寿司を提供できない #雪花ラミィ
#白上フブキ は筋肉に語りかけるが……？

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/3Bmzo_7w2_U",#ホロぐら #尾丸ポルカ #雪花ラミィ #白上フブキ #ホロライブ #ホロぐら,2022-04-17T04:26:27+00:00,129,3301,12241,-1
"これもまた #尾丸ポルカ 

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は明日4/17(日)の18時公開

カブトムシバトルする前回
https://youtu.be/RPfntreemLs",#尾丸ポルカ #ホロライブ,2022-04-16T12:00:14+00:00,61,1271,6164,-1
"【公式番組情報】
#ラッキークイーン 

見とけよ新人

ロボ子さんが
鍛え抜いた度胸と運を発揮する…！？

出演者
ロボ子さん、鷹嶺ルイ、博衣こより、友人A(MC)",#ラッキークイーン,2022-04-16T10:00:02+00:00,5,618,2723,-1
"【動画投稿】
今夏発売予定のホラーゲーム「hololiveERROR」の根幹となるストーリーが描かれる…

第9話「青上駅の亡霊」
https://youtu.be/0Y9kBfTIi4c

今まで描かれたことがなかった新章「電車編」が、ついに始動

感想は「#hololiveERROR」で投稿してください",#hololiveERROR ,2022-04-15T15:00:30+00:00,9,1252,5310,-1
"【商品情報】
「#律可 誕生日記念2022」のグッズが販売開始

冬臣先生描き下ろしの「君と過ごす誕生日アクリルジオラマスタンド」などをご用意

また律可作詞作曲のオリジナルソングはフルセット限定となるのでお見逃しなく

販売ページ",#律可 ,2022-04-15T13:00:02+00:00,0,849,3130,-1
"【この後 18:00放送】
ホロライブスタッフ友人A・春先のどかと
#hololiveERROR 「現代編 / 過去編」同時視聴

金曜夜は、ホラーでゾクッとしませんか…

放送日時
4月15日(金) 18:00

出演者
友人A、春先のどか",#hololiveERROR,2022-04-15T08:00:02+00:00,3,389,1912,-1
"【お知らせ】
#hololiveERROR「現代編 / 過去編」完結

新章「電車編」突入前に、おさらい&一気見放送決定
皆さんの考察も紹介

放送日時
4月15日(金) 18:00

出演者
友人A、春先のどか",#hololiveERROR,2022-04-14T10:00:01+00:00,9,660,2980,-1
"【商品情報】
「#戌神ころね 活動3周年記念グッズ」販売開始

フカヒレ先生描き下ろし「リバーシブルトートバッグ」や、「しばきあげバルーン」、砂漠先生描き下ろし「毛玉ころねのランダムアクリルキーホルダー」などをご用意

販売ページはこちら
https://shop.hololivepro.com/products/inugamikorone_an3rd…",#戌神ころね ,2022-04-13T13:00:02+00:00,14,2213,8793,-1
"【お知らせ】
#響ラジオ ステーションで配信中の「ホロライブpresents Vのすこんなオタ活なんだワ！」第87回が更新https://bit.ly/2W1S6td

今回の #すこだワ は…
「船長に物申す」で、逆に #宝鐘マリン が物申す
「言ってそうで言ってないこと」の #白上フブキ によるモノマネも必聴",#響ラジオ #すこだワ #宝鐘マリン #白上フブキ,2022-04-13T03:02:16+00:00,1,829,5126,-1
"【お知らせ】
hololive Live2D 3.0を近日公開予定
配信活動をするホロライブタレントをもっと身近に感じてみませんか？
ぜひお楽しみに

感想は「#holoLive2D_Ver3」でお待ちしております",#holoLive2D_Ver3,2022-04-12T13:00:01+00:00,354,10774,34955,-1
"【#hololiveERROR】
4月15日(金)にhololiveERROR特別企画が配信予定です

そこで、以下のお便りを募集します

hololiveERROR徹底考察
hololiveERRORを視聴して、気づいたことや考えていることを教えてください

投稿はこちら",#hololiveERROR,2022-04-12T10:00:02+00:00,8,1018,4008,-1
"【公式番組情報】
#ギロチンクイズ

この後19時からは
春のギロチン祭り

あなたは正解を知る
凶悪なJOKERを見破れますか

お互いを疑り合うデスゲーム
お見逃しなく",#ギロチンクイズ,2022-04-11T09:00:02+00:00,18,655,3062,-1
"タレント11名の描き下ろしイラスト使用したトートバックが当たるキャンペーンも実施中

応募方法など詳しくはコチラ
https://haruman.jp/holo/

漫画の感想など #ホロの春マン で投稿お待ちしております",#ホロの春マン,2022-04-11T03:11:14+00:00,2,259,1381,-1
"【渋谷マルイでの追加広告掲出決定】
「渋谷マルイ・渋谷モディ」×《UPROAR!!》コラボがご好評につき、渋谷マルイでの追加広告掲出が決定

掲出期間
4月11日（月）～ 4月17日（日）

掲載内容は添付の画像をチェック

#アップロー #ホロスターズ",#アップロー #ホロスターズ,2022-04-11T02:30:01+00:00,0,367,2191,-1
"【UPROAR!!デビュー記念】
#アップロー のデビューを記念して渋谷地区をアドリムジンが本日から走行開始

リムジンのデザインと走行場所は添付の画像をチェック

走行期間
4月11日（月）～ 4月17日（日）

#ホロスターズ",#アップロー #ホロスターズ,2022-04-11T02:29:59+00:00,4,1187,4848,-1
"【公式番組情報】
#ギロチンクイズ

いよいよ明日
春のギロチン祭り開幕

全問正解を知る
JOKERは誰…

疑心暗鬼の探り合いが始まる",#ギロチンクイズ,2022-04-10T10:00:01+00:00,18,753,3921,-1
"【#ホロぐら 更新】
#白上フブキ #桃鈴ねね たちは、伝説のウィンターカブトムシを捕まえに旅に出た！
あと巻き添えも約1名……

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/RPfntreemLs",#ホロぐら #白上フブキ #桃鈴ねね #ホロライブ #ホロぐら,2022-04-10T09:01:44+00:00,20,1625,6000,-1
"#白上フブキ #姫森ルーナ #桃鈴ねね
三人揃って大後悔中……

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は明日4/10(日)の18時公開

定時退社する前回
https://youtu.be/x-_rBrnQesY",#白上フブキ #姫森ルーナ #桃鈴ねね #ホロライブ,2022-04-09T12:00:13+00:00,35,1358,6289,-1
"【3rd fes.同時視聴放送中】
あのホロライブ3rd fes. Link Your Wishを同時視聴放送中
休憩を挟んで16:00からは後半戦、DAY2を観ていきましょう
#LIVEでつながるホロライブ

出演：友人A、春先のどか
 
放送はこちら",#LIVEでつながるホロライブ,2022-04-09T06:30:22+00:00,0,326,2125,-1
"【本日 昼12:00放送】
ホロライブスタッフの友人A・春先のどかと
3rd fes. DAY1・DAY2を、まるっと一気見同時視聴
#LIVEでつながるホロライブ

放送日時
4月9日(土) 昼12:00
出演：友人A、春先のどか

放送はこちら",#LIVEでつながるホロライブ,2022-04-09T01:30:00+00:00,1,676,3112,-1
"【動画投稿】
今夏発売予定のホラーゲーム「hololiveERROR」の根幹となるストーリーが描かれる…

第8話「また、あの町へ」
https://youtu.be/aQNVlRZ8Ygs

過去編がついに完結…
感想は「#hololiveERROR」で投稿してください",#hololiveERROR ,2022-04-08T15:00:00+00:00,4,1200,4967,-1
"【お知らせ】
あの感動を何度でも
ホロライブスタッフの友人A・春先のどかと
3rd fes. DAY1・DAY2を一気見しませんか？
#LIVEでつながるホロライブ

放送日時
4月9日(土) 昼12:00
出演：友人A、春先のどか
 ",#LIVEでつながるホロライブ,2022-04-08T09:00:02+00:00,28,1178,4282,-1
"【公式番組情報】
#食レポ探偵

この後20時から
目隠しで食レポ

違うものを食べている
仲間はずれを推理せよ

名探偵＆バカ舌は誰だ？",#食レポ探偵,2022-04-07T10:00:01+00:00,17,666,2957,-1
"【商品情報】
「#猫又おかゆ 活動3周年記念グッズ」販売開始

神岡ちろる先生描き下ろし「ラバーマット」や、ksk先生描き下ろし「BIGメガネ置きアクリルスタンド」、「IDカードケース＆おにぎりゃー証明書」をご用意

販売ページはこちら
https://shop.hololivepro.com/products/nekomataokayu_an3rd…",#猫又おかゆ ,2022-04-06T12:00:01+00:00,28,1805,5629,-1
"【商品情報】
「#ホロライブインドネシア 活動2周年記念グッズ」販売開始

「アクリルスタンド（全6種）」や、「#holoID 2周年記念Tシャツ（フリーサイズ）」をご用意いたしました

販売ページはこちら
https://shop.hololivepro.com/products/hololiveid_an2nd…",#ホロライブインドネシア #holoID,2022-04-06T10:15:00+00:00,9,1042,4750,-1
"【公式番組情報】
#食レポ探偵

いよいよ明日！
目隠しで食レポ

違うものを食べている
仲間はずれを推理せよ

バカ舌が潜んでる…？",#食レポ探偵,2022-04-06T10:00:00+00:00,47,1252,5496,-1
"【お知らせ】
#響ラジオ ステーションで配信中の「ホロライブpresents Vのすこんなオタ活なんだワ！」第86回が更新
https://bit.ly/2W1S6td

今回の #すこだワ は久々のスタジオ回
#白上フブキ #宝鐘マリン が《hololive SUPER EXPO 2022》《hololive 3rd fes. Link Your Wish》を振り返り",#響ラジオ #すこだワ #白上フブキ #宝鐘マリン,2022-04-06T03:03:49+00:00,0,508,2612,-1
"【公式番組情報】
#食レポ探偵

目隠しで食レポ

違うものを食べている
仲間はずれを推理せよ

自分の食べてるもの…わかるよね？",#食レポ探偵,2022-04-05T10:00:00+00:00,29,909,3915,-1
"【お知らせ】
#スシロー × #湊あくあ キャンペーン決定

湊あくあが選んだネタがセットになったお持ち帰り限定セットが登場！
ネタは本日配信で湊あくあが選びます

配信はこちら
http://youtu.be/0XdWjfTXodw

#ホロライブ",#スシロー #湊あくあ #ホロライブ ,2022-04-05T04:00:00+00:00,119,6634,19800,-1
"【商品情報】
「#森カリオペ 誕生日記念2022」のグッズが販売開始

森カリオペデザイン「Dead Beatの名誉高きスウェット」や「森カリオペ愛用コンビニワイン用ワイングラス」、Rei先生描き下ろし「""UnAlive"" ポスター」などをご用意

販売ページ
https://shop.hololivepro.com/products/moricalliope_bd2022…",#森カリオペ ,2022-04-04T12:00:02+00:00,7,2121,7672,-1
"【公式番組情報】
#ハーモニカ妖精

この後19時から

笑顔を失った
ハーモニカ女神アキロゼ

妖精たちよ　笑顔の音色を取り戻せ",#ハーモニカ妖精,2022-04-04T08:30:00+00:00,6,797,3878,-1
"【公式番組情報】
#ハーモニカ妖精

いよいよ明日

ハーモニカ女神アキロゼの
笑顔を取り戻すため

３人の妖精が立ち上がる",#ハーモニカ妖精,2022-04-03T10:00:00+00:00,54,1200,5293,-1
"【#ホロぐら 更新】
太陽が黄金に輝く時間。黄昏時に彼女は現れる！
助けて！爆速退勤アキガンガー！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/x-_rBrnQesY",#ホロぐら #ホロライブ #ホロぐら,2022-04-03T09:00:49+00:00,61,2326,9476,-1
"#夏色まつり が何者かに襲われている！？

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は明日4/3(日)の18時公開

運命の選択する前回
https://youtu.be/aBlUC-0pdwc",#夏色まつり #ホロライブ,2022-04-02T12:00:11+00:00,40,1139,5527,-1
"【公式番組情報】
#ハーモニカ妖精

妖精たちよ

笑顔を失ったハーモニカ女神
アキロゼを笑わせろ

出演者
アキ・ローゼンタール、姫森ルーナ、尾丸ポルカ、風真いろは",#ハーモニカ妖精,2022-04-02T10:00:02+00:00,15,645,2847,-1
"【動画投稿】
今夏発売予定のホラーゲーム「hololiveERROR」の根幹となるストーリーが描かれる…

第7話「始まりの肝試し」
https://youtu.be/njgYInkuP8s

ここが全ての始まりでしょうか…それとも終わりでしょうか…
感想は「#hololiveERROR」で投稿してください",#hololiveERROR ,2022-04-01T15:00:00+00:00,8,977,4239,-1
"【公式番組情報】
#ガトリングウソアンサー
この後18時から

ウソつきまくり
エイプリルフールを全力で楽しもう
まさかの新キャラ爆誕…

出演者
白上フブキ、白銀ノエル、博衣こより、沙花叉クロヱ",#ガトリングウソアンサー,2022-04-01T08:00:02+00:00,3,852,4338,-1
"【 #ホロ入社式 】
【4月1日】新卒で入った事務所の闇がヤバすぎる…

ホロライブにも春が、新人もやってきた
…けど、こんな事務所で大丈夫か

新人の運命はいかに

感想は #ホロ入社式 でお待ちしております",#ホロ入社式 #ホロ入社式  ,2022-04-01T01:00:01+00:00,41,2284,8734,-1
